id,title_romaji,title_english,episodes,status,average_score,popularity,favourites,genres,studios,source,season,start_date,end_date
1726,Devil May Cry,Devil May Cry,12.0,FINISHED,64.0,38958,483,"Action, Fantasy","MADHOUSE, ADV Films, Funimation, Media Factory, Toshiba Entertainment",VIDEO_GAME,SUMMER,2007-6-14,2007-9-6
1727,Shinkyoku Soukai Polyphonica,Polyphonica,12.0,FINISHED,62.0,5244,21,"Drama, Fantasy, Music, Romance","Ginga Ya, Sentai Filmworks, SoftBank Creative Corp., Memory-Tech",VISUAL_NOVEL,SPRING,2007-4-4,2007-6-20
1728,Super GALS! Kotobuki Ran,Super GALS,52.0,FINISHED,70.0,5371,103,"Comedy, Slice of Life","Studio Pierrot, TV Tokyo, The Right Stuf International",MANGA,SPRING,2001-4-1,2002-3-31
1735,NARUTO: Shippuuden,Naruto: Shippuden,500.0,FINISHED,81.0,485812,32047,"Action, Adventure, Comedy, Drama, Fantasy, Supernatural","Studio Pierrot, TV Tokyo, Aniplex, KSS, Viz Media, Rakuonsha, TV Tokyo Music",MANGA,WINTER,2007-2-15,2017-3-23
1737,Uchuu Senshi Baldios,Space Warrior Baldios,34.0,FINISHED,66.0,1310,23,"Adventure, Drama, Mecha, Sci-Fi","Ashi Productions, Kokusai Eigasha, Discotek",ORIGINAL,SUMMER,1980-6-30,1981-1-25
1738,Muteki Kanban Musume,Ramen Fighter Miki,12.0,FINISHED,66.0,3806,31,"Action, Comedy","NBCUniversal Entertainment Japan, Telecom Animation Film, Media Blasters, Yomiuri Advertising",MANGA,SUMMER,2006-7-5,2006-9-20
1740,Naikaku Kenryoku Hanzai Kyousei Torishimarikan Zaizen Joutarou,,11.0,FINISHED,50.0,701,4,"Action, Drama",Trans Arts,MANGA,SUMMER,2006-7-6,2006-9-21
1744,Wagamama☆Fairy Mirumo de Pon!,Mirmo Zibang!,78.0,FINISHED,69.0,4046,74,"Adventure, Comedy, Drama, Fantasy, Mahou Shoujo, Romance","Studio Hibari, Viz Media, Trinity Sound",MANGA,SPRING,2002-4-6,2003-9-27
1745,Wild 7 another Bouryaku Unga,Wild 7 Another,13.0,FINISHED,43.0,427,3,"Action, Adventure",E&G Films,MANGA,SPRING,2002-4-27,2002-8-31
1746,Zoids Fuzors,Zoids Fuzors,26.0,FINISHED,55.0,1649,21,"Adventure, Mecha, Sci-Fi","Tokyo Kids, TV Tokyo, Shogakukan-Shueisha Productions",OTHER,FALL,2004-10-3,2005-4-3
1769,OH! Super Milk-Chan,The Super Milk-Chan Show,12.0,FINISHED,56.0,1381,30,"Action, Comedy, Sci-Fi","Studio Pierrot, Pioneer LDC",ORIGINAL,WINTER,2000-1-27,2000-4-13
1771,Ring ni Kakero 1: Nichibei Kessen-hen,Ring ni Kakero 1 Episode: The Pacific War,12.0,FINISHED,63.0,705,9,"Action, Sports","Toei Animation, Marvelous Entertainment",MANGA,SPRING,2006-4-6,2006-6-12
1775,Jikuu Tenshou Nazca,Dimension Movement of Nazca,12.0,FINISHED,52.0,2035,10,"Action, Adventure, Drama, Fantasy","Genco, Kadokawa Shoten, Pioneer LDC, Radix, TV Tokyo, Geneon Entertainment, Selecta Visión",MANGA,SPRING,1998-4-6,1998-6-29
1778,Dae Jang Geum: Jang Geum's Dream,,26.0,FINISHED,64.0,876,21,"Adventure, Comedy",Heewon Entertainment,OTHER,,2005-10-29,2006-4-29
1792,OVERMAN King Gainer,,26.0,FINISHED,68.0,4851,67,"Action, Adventure, Mecha, Sci-Fi","Sunrise, WOWOW, Discotek",ORIGINAL,FALL,2002-9-7,2003-3-22
1806,Master Mosquiton '99,,26.0,FINISHED,61.0,963,7,"Action, Adventure, Comedy","TV Tokyo, Sotsu, Radix, Zero G Room",MANGA,FALL,1997-9-30,1998-3-31
1807,Prism Ark,,12.0,FINISHED,57.0,3599,11,"Action, Comedy, Drama, Ecchi, Fantasy",Front Line,VISUAL_NOVEL,FALL,2007-10-8,2007-12-24
1808,Kamichama Karin,,26.0,FINISHED,65.0,7889,85,"Comedy, Fantasy, Mahou Shoujo","Satelight, Broccoli, NAS, Pony Canyon, Studio Kelmadick",MANGA,SPRING,2007-4-6,2007-9-28
1810,Kyoshiro to Towa no Sora,Shattered Angels,12.0,FINISHED,56.0,6005,32,"Drama, Romance","NBCUniversal Entertainment Japan, ADV Films, Funimation, TNK, AT-X, KLOCKWORX, Studio Mausu, Toshiba Entertainment",MANGA,WINTER,2007-1-5,2007-3-23
1816,Sonic X,Sonic X,52.0,FINISHED,64.0,18903,454,"Action, Adventure, Comedy, Fantasy, Mecha, Sci-Fi","TMS Entertainment, 4Kids Entertainment, TV Tokyo",VIDEO_GAME,SPRING,2003-4-6,2004-3-28
1818,CLAYMORE,Claymore,26.0,FINISHED,73.0,94795,1720,"Action, Adventure, Fantasy, Horror","MADHOUSE, VAP, Funimation, Avex Entertainment, Nippon Television Network",MANGA,SPRING,2007-4-4,2007-9-26
1823,Shin Hakkenden,,26.0,FINISHED,66.0,1580,23,"Action, Adventure, Sci-Fi","Public & Basic, TV Aichi",OTHER,SPRING,1999-4-3,1999-9-25
1826,Deltora Quest,Deltora Quest,65.0,FINISHED,66.0,5724,85,"Adventure, Fantasy","OLM, NBCUniversal Entertainment Japan, Dentsu, Genco, Kodansha, Half H.P Studio",OTHER,WINTER,2007-1-6,2008-3-29
1827,Seirei no Moribito,Moribito: Guardian of the Spirit,26.0,FINISHED,79.0,36906,629,"Action, Adventure, Fantasy","Production I.G, Media Blasters",OTHER,SPRING,2007-4-7,2007-9-29
1836,Shuffle! Memories,,12.0,FINISHED,61.0,7817,24,"Comedy, Drama, Ecchi, Fantasy, Romance","Asread, Kadokawa Pictures USA, Memory-Tech",VISUAL_NOVEL,WINTER,2007-1-7,2007-3-26
1837,Sumeba Miyako no Cosmos-sou Suttoko Taisen Dokkoida,Dokkoida?!,12.0,FINISHED,62.0,1620,15,"Action, Adventure, Comedy, Sci-Fi","ufotable, Media Factory, Sentai Filmworks, KLOCKWORX, Memory-Tech, Toshiba Entertainment",LIGHT_NOVEL,SUMMER,2003-7-5,2003-9-20
1840,Zero no Tsukaima: Futatsuki no Kishi,The Familiar of Zero: Knight of the Twin Moons,12.0,FINISHED,70.0,73921,723,"Action, Adventure, Comedy, Ecchi, Fantasy, Romance","J.C. Staff, Genco, Media Factory, Shouchiku, Happinet Pictures",LIGHT_NOVEL,SUMMER,2007-7-9,2007-9-24
1842,Major S3,,26.0,FINISHED,80.0,11779,184,"Drama, Sports","Studio Hibari, NHK",MANGA,WINTER,2007-1-6,2007-6-30
1844,CLAMP Gakuen Tanteidan,CLAMP School Detectives,26.0,FINISHED,63.0,3119,20,"Action, Comedy, Mystery","Studio Pierrot, Bandai Visual, Maiden Japan",MANGA,SPRING,1997-5-3,1997-10-25
1845,Gaiking: Legend of Daiku-Maryu,,39.0,FINISHED,68.0,1465,26,"Action, Mecha, Sci-Fi",Toei Animation,,FALL,2005-11-12,2006-9-24
1846,Princess Nine: Kisaragi Joshikou Yakyuu-bu,Princess Nine,26.0,FINISHED,68.0,3357,37,"Drama, Romance, Sports","The Right Stuf International, Phoenix Entertainment, NHK Enterprises, d-rights",ORIGINAL,SPRING,1998-4-8,1998-10-14
1848,Haou Taikei Ryuu Knight,Lord of Lords Ryu Knight,52.0,FINISHED,64.0,1007,24,"Action, Adventure, Fantasy, Mecha",Sunrise,MANGA,SPRING,1994-4-5,1995-3-28
1852,Hidamari Sketch,Hidamari Sketch,12.0,FINISHED,74.0,23556,583,"Comedy, Slice of Life","Aniplex, Shaft, Lantis, TBS, Sentai Filmworks",MANGA,WINTER,2007-1-11,2007-3-30
1853,Cutey Honey F,,39.0,FINISHED,64.0,3056,52,"Action, Adventure, Comedy, Mahou Shoujo, Romance, Sci-Fi","Toei Animation, Dynamic Planning, TV Asahi",MANGA,WINTER,1997-2-15,1998-1-31
1858,Gakuen Utopia Manabi Straight!,,12.0,FINISHED,71.0,8028,98,"Comedy, Sci-Fi, Slice of Life","ufotable, Starchild Records, KLOCKWORX, ASCII Media Works",ORIGINAL,WINTER,2007-1-8,2007-3-26
1860,Tokyo Majin Gakuen Kenpucho: Tou,Tokyo Majin,14.0,FINISHED,65.0,15258,110,"Action, Drama, Fantasy, Horror","AIC Spirits, BeSTACK, ADV Films, Funimation, Trinity Sound",VIDEO_GAME,WINTER,2007-1-19,2007-4-20
1863,Silk Road Shounen Yuuto,,26.0,FINISHED,,243,3,"Adventure, Fantasy","OLM, NHK-BS2",,FALL,2006-9-16,2007-3-24
1864,Koi Suru Tenshi Angelique: Kagayaki no Ashita,Loving Angel Angelique: Radiant Tomorrow,12.0,FINISHED,60.0,1513,11,"Drama, Fantasy, Romance","Satelight, Kids Station, Koei",VIDEO_GAME,WINTER,2007-1-6,2007-3-24
1865,Getsumen To Heiki Mina,Mina,11.0,FINISHED,57.0,2011,11,"Comedy, Sci-Fi","GONZO, Pony Canyon, Studio Tulip, Sony Music Entertainment",OTHER,WINTER,2007-1-14,2007-3-25
1868,Giniro no Olynsis: TOKITO,,12.0,FINISHED,55.0,1612,8,"Adventure, Drama, Mecha, Romance",Toei Animation,ORIGINAL,FALL,2006-10-6,2006-12-22
1873,Plawres Sanshirou,,37.0,FINISHED,66.0,1074,9,"Adventure, Mecha, Sci-Fi, Sports","Asatsu DK, Kaname Production, Toho",MANGA,SUMMER,1983-6-5,1984-2-26
1878,Kaze no Shoujo Emily,,26.0,FINISHED,67.0,2112,26,"Drama, Slice of Life","TMS Entertainment, NHK, NHK Enterprises",OTHER,SPRING,2007-4-7,2007-9-29
1881,Sasami☆Mahou Shoujo Club,Sasami Magical Girls Club,13.0,FINISHED,61.0,2096,10,"Fantasy, Mahou Shoujo","AIC Spirits, Funimation, AIC",ORIGINAL,SPRING,2006-4-13,2006-7-13
1882,Sasami☆Mahou Shoujo Club Season 2,Sasami Magical Girls Club 2,13.0,FINISHED,63.0,1214,9,"Fantasy, Mahou Shoujo","AIC Spirits, Funimation",ORIGINAL,FALL,2006-10-5,2007-1-11
1884,Hime-sama Goyoujin,Princess Beware,12.0,FINISHED,58.0,874,2,Comedy,"Bandai Visual, Nomad",ORIGINAL,SPRING,2006-4-13,2006-7-20
1885,Master of Epic: The Animation Age,,12.0,FINISHED,46.0,582,1,"Comedy, Fantasy","GONZO, TV Tokyo, Palm Studio",VIDEO_GAME,WINTER,2007-1-8,2007-3-26
1886,Fushigiboshi no☆Futagohime Gyu!,Twin Princesses of the Wonder Planet,52.0,FINISHED,69.0,1508,24,"Adventure, Comedy, Fantasy, Mahou Shoujo, Romance","Hal Film Maker, NAS",ORIGINAL,SPRING,2006-4-1,2007-3-31
1887,Lucky☆Star,Lucky☆Star,24.0,FINISHED,75.0,117623,3578,"Comedy, Slice of Life","Kyoto Animation, Lantis, Rakuonsha, Lucky Paradise, Funimation",MANGA,SPRING,2007-4-8,2007-9-17
1889,Higurashi no Naku Koro ni Kai,When They Cry Kai,24.0,FINISHED,79.0,76592,2157,"Horror, Mystery, Psychological, Supernatural, Thriller","NBCUniversal Entertainment Japan, Studio DEEN, Sentai Filmworks",VISUAL_NOVEL,SUMMER,2007-7-6,2007-12-18
1891,YAT Anshin! Uchuu Ryokou,,50.0,FINISHED,66.0,657,15,"Adventure, Comedy, Sci-Fi",Group TAC,ORIGINAL,FALL,1996-10-5,1997-9-27
1892,YAT Anshin! Uchuu Ryokou 2,,25.0,FINISHED,67.0,358,8,"Adventure, Comedy, Sci-Fi",Group TAC,ORIGINAL,SPRING,1998-4-11,1998-10-3
1893,Azuki-chan,,117.0,FINISHED,61.0,904,10,"Comedy, Romance, Slice of Life",MADHOUSE,MANGA,SPRING,1995-4-4,1998-3-17
1897,Zettai Muteki Raijin Ou,Matchless Raijin-Oh,51.0,FINISHED,62.0,788,10,"Adventure, Mecha, Sci-Fi","Sunrise, Toshiba EMI, Anime Midstream",ORIGINAL,SPRING,1991-4-3,1992-3-25
1899,Masou Kishin Cybuster,Cybuster,26.0,FINISHED,57.0,1254,9,"Action, Adventure, Mecha, Sci-Fi","NBCUniversal Entertainment Japan, NAS, Ashi Productions",VIDEO_GAME,SPRING,1999-5-3,1999-10-25
1912,Marginal Prince: Gekkeiju no Ouji-tachi,Marginal Prince,13.0,FINISHED,49.0,1861,8,Romance,"GDH, Tokyo Kids",VISUAL_NOVEL,FALL,2006-10-2,2006-12-25
1914,Saiunkoku Monogatari 2nd Season,The Story of Saiunkoku Second Series,39.0,FINISHED,75.0,4950,67,"Adventure, Comedy, Drama, Fantasy, Romance","MADHOUSE, NHK, Sogo Vision",LIGHT_NOVEL,SPRING,2007-4-7,2008-3-8
1915,Mahou Shoujo Lyrical Nanoha StrikerS,Magical Girl Lyrical Nanoha StrikerS,26.0,FINISHED,73.0,10865,175,"Action, Comedy, Drama, Fantasy, Mahou Shoujo","NBCUniversal Entertainment Japan, Seven Arcs, A Line, King Records",ORIGINAL,SPRING,2007-4-2,2007-9-24
1929,Futari wa Precure: Max Heart,PreCure Max Heart,47.0,FINISHED,68.0,5803,89,"Action, Adventure, Comedy, Fantasy, Mahou Shoujo",Toei Animation,ORIGINAL,WINTER,2005-2-6,2006-1-29
1932,Yes! Precure 5,Yes! Pretty Cure 5,49.0,FINISHED,70.0,5688,117,"Action, Comedy, Fantasy, Mahou Shoujo, Romance",Toei Animation,ORIGINAL,WINTER,2007-2-4,2008-1-27
1936,Misutenaide Daisy,Don't Leave Me Alone,12.0,FINISHED,54.0,720,7,"Comedy, Romance, Sci-Fi","Studio DEEN, Bandai Entertainment",MANGA,SUMMER,1997-7-2,1997-9-17
1941,MOONLIGHT MILE 1st Season -Lift off-,,12.0,FINISHED,63.0,2480,13,"Adventure, Drama, Sci-Fi","Studio Hibari, Imagica, KLOCKWORX, WOWOW, Amuse Soft Entertainment",MANGA,WINTER,2007-2-4,2007-5-20
1942,Rocket Girls,,12.0,FINISHED,65.0,2386,16,"Adventure, Comedy, Sci-Fi","Mook Animation, Bandai Entertainment, Happinet Pictures, Sentai Filmworks, DLE",LIGHT_NOVEL,WINTER,2007-2-22,2007-5-18
1946,Ashita no Nadja,,50.0,FINISHED,73.0,8759,224,"Adventure, Drama, Romance",Toei Animation,ORIGINAL,WINTER,2003-2-2,2004-1-25
1956,Ikkitousen: Dragon Destiny,Ikki Tousen: Dragon Destiny,12.0,FINISHED,62.0,11267,88,"Action, Ecchi","Arms, Genco, Media Blasters, AT-X, Media Factory",MANGA,WINTER,2007-2-26,2007-5-14
1960,Sore Ike! Anpanman,,,RELEASING,64.0,1125,32,"Comedy, Fantasy",TMS Entertainment,OTHER,FALL,1988-10-3,None-None-None
1962,Chikyuu Bouei Kazoku,The Daichis - Earth's Defense Family,13.0,FINISHED,65.0,1017,14,"Action, Comedy, Sci-Fi","Bandai Visual, Group TAC",ORIGINAL,WINTER,2001-1-9,2001-3-29
1965,sola,,13.0,FINISHED,67.0,15528,97,"Drama, Romance, Slice of Life, Supernatural","diomedéa, Nomad, Lantis",MANGA,SPRING,2007-4-7,2007-6-30
1972,Meitantei Holmes,Sherlock Hound,26.0,FINISHED,71.0,4151,83,"Adventure, Comedy, Mystery","NBCUniversal Entertainment Japan, Studio Gallop, TMS Entertainment, Studio Take Off, Discotek, Tokyo Movie Shinsha, RAI",OTHER,FALL,1984-11-6,1985-5-21
1974,Glass no Kamen (2005),Glass Mask (2005),51.0,FINISHED,76.0,7586,196,Drama,"MediaNet, Sentai Filmworks, TMS Entertainment",MANGA,SPRING,2005-4-6,2006-3-29
1975,Tri-Zenon,Invincible King Tri-Zenon,22.0,FINISHED,60.0,753,5,"Mecha, Sci-Fi","Kadokawa Shoten, E&G Films, TBS",ORIGINAL,FALL,2000-10-14,2001-3-17
1985,UFO Robo Grendizer,UFO Robo Grendizer,74.0,FINISHED,71.0,3271,89,Mecha,"Fuji TV, Dynamic Planning, Toei Animation",MANGA,FALL,1975-10-5,1977-2-27
1986,Wakusei Robo Danguard Ace,Dangard Ace,56.0,FINISHED,62.0,721,16,"Mecha, Sci-Fi",Toei Animation,ORIGINAL,SPRING,1977-3-6,1978-3-26
1988,Himawari!!,Himawari Too!!,13.0,FINISHED,61.0,2006,4,"Comedy, Romance","Arms, Starchild Records, Maiden Japan",ORIGINAL,WINTER,2007-1-7,2007-4-1
1991,Juusou Kikou Dancougar Nova,,12.0,FINISHED,58.0,1588,7,Mecha,Ashi Productions,ORIGINAL,WINTER,2007-2-15,2007-5-3
2001,Tengen Toppa Gurren Lagann,Gurren Lagann,27.0,FINISHED,85.0,292770,20817,"Action, Comedy, Drama, Mecha, Romance, Sci-Fi","Gainax, Aniplex, Konami, Half H.P Studio, Bandai, Bandai Entertainment, Aniplex of America",ORIGINAL,SPRING,2007-4-1,2007-9-30
2002,Heroic Age,Heroic Age,26.0,FINISHED,71.0,16588,216,"Action, Mecha, Sci-Fi","Xebec, Starchild Records, Funimation",ORIGINAL,SPRING,2007-4-2,2007-10-1
2004,Hanada Shounen-shi,,25.0,FINISHED,74.0,4264,77,"Comedy, Drama, Slice of Life, Supernatural","MADHOUSE, VAP, Nippon Television Network",MANGA,FALL,2002-10-1,2003-3-25
2012,Jigoku Sensei Nube,,49.0,FINISHED,71.0,4816,86,"Adventure, Comedy, Horror, Romance",Toei Animation,MANGA,SPRING,1996-4-13,1997-6-21
2014,Taiho Shichauzo: SECOND SEASON,You're Under Arrest: Fast & Furious,26.0,FINISHED,71.0,2520,23,"Action, Comedy","Studio DEEN, Kodansha, Sentai Filmworks, TBS",MANGA,SPRING,2001-4-7,2001-9-29
2024,Yoshimune,,24.0,FINISHED,,287,1,Comedy,Ginga Ya,OTHER,SPRING,2006-4-6,2006-9-14
2025,DARKER THAN BLACK: Kuro no Keiyakusha,Darker than Black,25.0,FINISHED,77.0,144639,2977,"Action, Mystery, Sci-Fi","bones, Aniplex, Square Enix, Movic, Hakuhodo DY Music & Pictures, Myrica Music, Mainichi Broadcasting System",ORIGINAL,SPRING,2007-4-6,2007-9-28
2026,Hayate no Gotoku!,Hayate the Combat Butler,52.0,FINISHED,72.0,35443,395,"Action, Comedy, Romance","TV Tokyo, Shogakukan-Shueisha Productions, SynergySP, Studio Tulip, Sentai Filmworks",MANGA,SPRING,2007-4-1,2008-3-30
2030,El Cazador,El Cazador de la Bruja,26.0,FINISHED,68.0,11170,118,"Adventure, Drama, Mystery","Bee Train, Funimation, Victor Entertainment",ORIGINAL,SPRING,2007-4-3,2007-9-25
2031,Shining Tears X Wind,Shining Tears X Wind,13.0,FINISHED,58.0,4614,27,"Action, Adventure, Fantasy","Studio DEEN, Sega Games",VIDEO_GAME,SPRING,2007-4-7,2007-6-30
2032,Wellber no Monogatari: Sisters of Wellber,,13.0,FINISHED,62.0,1932,12,"Action, Adventure, Comedy, Drama, Fantasy","Production I.G, Trans Arts",ORIGINAL,SPRING,2007-4-4,2007-6-27
2034,Lovely★Complex,Lovely Complex,24.0,FINISHED,77.0,102066,3301,"Comedy, Romance, Slice of Life","Toei Animation, TBS, TAP, Discotek, Sony Music Entertainment",MANGA,SPRING,2007-4-7,2007-9-29
2035,Eikoku Koi Monogatari Emma: Molders-hen,Emma: A Victorian Romance Second Act,12.0,FINISHED,76.0,5168,59,"Drama, Romance, Slice of Life","Ajiado, The Right Stuf International",MANGA,SPRING,2007-4-17,2007-7-3
2036,Cosmic Baton Girl Comet-san,,43.0,FINISHED,67.0,1791,42,"Adventure, Comedy, Mahou Shoujo, Sci-Fi","Yomiko Advertising, Nippon Animation, Synergy Japan, Toho, TV Osaka",MANGA,SPRING,2001-4-1,2002-1-20
2037,Hime-chan no Ribbon,,61.0,FINISHED,70.0,2771,50,"Comedy, Fantasy, Mahou Shoujo, Romance",Studio Gallop,MANGA,FALL,1992-10-2,1993-12-3
2038,Mahou no Star Magical Emi,"Magical Emi, the Magic Star",38.0,FINISHED,66.0,1942,16,"Comedy, Mahou Shoujo",Studio Pierrot,ORIGINAL,SUMMER,1985-6-7,1986-2-28
2039,Mahou no Yousei Persia,,48.0,FINISHED,66.0,1367,20,"Comedy, Mahou Shoujo","Studio Pierrot, Shueisha",ORIGINAL,SUMMER,1984-7-6,1985-5-31
2040,Mahou no Angel Sweet Mint,,47.0,FINISHED,64.0,1277,15,Mahou Shoujo,"Ashi Productions, Youmex",ORIGINAL,SPRING,1990-5-2,1991-3-27
2041,Ai to Yuuki no Pig Girl Tonde Buurin,Super Pig,51.0,FINISHED,63.0,2011,26,"Adventure, Comedy, Fantasy, Mahou Shoujo, Romance","Nippon Animation, Saban Entertainment",MANGA,FALL,1994-9-3,1995-8-26
2043,Cat's♥Eye,Cat's Eye,36.0,FINISHED,70.0,6537,102,"Action, Adventure, Comedy, Mystery, Romance","Tokyo Movie Shinsha, The Right Stuf International",MANGA,SUMMER,1983-7-11,1984-3-26
2044,Mahou no Tenshi Creamy Mami,Magical Angel Creamy Mami,52.0,FINISHED,68.0,5093,121,"Comedy, Fantasy, Mahou Shoujo, Music, Romance, Sci-Fi","Studio Pierrot, Kodansha",ORIGINAL,SUMMER,1983-7-1,1984-6-29
2074,Kero Kero Chime,,30.0,FINISHED,60.0,568,3,"Adventure, Comedy, Fantasy",Studio Comet,MANGA,SPRING,1997-3-6,1997-9-25
2075,Kiko-chan Smile,,51.0,FINISHED,58.0,494,10,"Adventure, Comedy, Slice of Life",Eiken,MANGA,FALL,1996-10-5,1997-9-27
2076,Kindaichi Shounen no Jikenbo (TV),,148.0,FINISHED,76.0,7092,115,Mystery,Toei Animation,MANGA,SPRING,1997-4-7,2000-9-11
2084,NG Kishi Ramune & 40,NG Knight Lamune & 40,38.0,FINISHED,64.0,1475,17,"Adventure, Comedy, Fantasy, Mecha",Ashi Productions,ORIGINAL,SPRING,1990-4-6,1991-1-4
2087,VS Kishi Ramune & 40 Honoo,VS Knight Lamune & 40 Fire,26.0,FINISHED,64.0,1036,13,"Comedy, Fantasy",Ashi Productions,ORIGINAL,SPRING,1996-4-3,1996-9-25
2089,Choujikuu Seiki Orguss,Super Dimension Century Orguss,35.0,FINISHED,60.0,2551,19,"Adventure, Mecha, Sci-Fi","Artland, Tokyo Movie Shinsha, Victor Entertainment, Mainichi Broadcasting System, Studio Nue, Big West, Discotek",ORIGINAL,SUMMER,1983-7-3,1984-4-8
2104,Seto no Hanayome,My Bride is a Mermaid,26.0,FINISHED,73.0,52017,763,"Comedy, Romance","GONZO, AIC, Square Enix, Funimation",MANGA,SPRING,2007-4-2,2007-10-1
2105,Touka Gettan,"Toka Gettan, The Moonlight Lady Returns",26.0,FINISHED,59.0,3613,28,"Drama, Romance, Supernatural","Studio DEEN, WAO World, Avex Entertainment",VISUAL_NOVEL,SPRING,2007-4-3,2007-9-25
2106,Kiss Dum: ENGAGE planet,,26.0,FINISHED,60.0,2225,9,"Mecha, Sci-Fi",Satelight,ORIGINAL,SPRING,2007-4-4,2007-9-26
2108,Rockman.EXE AXESS,MegaMan: NT Warrior AXESS,51.0,FINISHED,67.0,3597,53,"Action, Adventure, Comedy, Mecha, Sci-Fi","TV Tokyo, Xebec, Shogakukan-Shueisha Productions",VIDEO_GAME,FALL,2003-10-4,2004-9-25
2109,Rockman.EXE Stream,,51.0,FINISHED,67.0,2409,31,"Action, Adventure, Mecha, Sci-Fi",Xebec,VIDEO_GAME,FALL,2004-10-2,2005-9-24
2110,Rockman.EXE BEAST,,25.0,FINISHED,66.0,1924,18,"Action, Adventure, Mecha, Sci-Fi","TV Tokyo, Xebec, Shogakukan-Shueisha Productions, Shogakukan Music & Digital Entertainment",VIDEO_GAME,FALL,2005-10-1,2006-4-1
2112,Over Drive,,26.0,FINISHED,70.0,6563,41,Sports,"Xebec, Pony Canyon",MANGA,SPRING,2007-4-4,2007-9-26
2113,Tenkuu Senki Shurato,,38.0,FINISHED,65.0,2332,24,"Action, Fantasy",Tatsunoko Production,ORIGINAL,SPRING,1989-4-6,1990-1-25
2116,Captain Tsubasa,,128.0,FINISHED,70.0,14883,307,"Action, Sports","Tsuchida Productions, Studio Jack",MANGA,FALL,1983-10-13,1986-3-27
2127,Chouja Raideen,,38.0,FINISHED,62.0,838,15,"Adventure, Mecha, Sci-Fi",Sunrise,ORIGINAL,FALL,1996-10-2,1997-6-25
2128,Yuusha Raideen,,50.0,FINISHED,64.0,1318,14,"Adventure, Mecha, Sci-Fi","Sunrise, Asatsu DK, Tohokushinsha Film Corporation",ORIGINAL,SPRING,1975-4-4,1976-3-26
2129,true tears,True Tears,13.0,FINISHED,68.0,35651,217,"Drama, Romance","Bandai Visual, Lantis, P.A. Works",ORIGINAL,WINTER,2008-1-6,2008-3-30
2130,Kaibutsu Oujo,Princess Resurrection,25.0,FINISHED,65.0,12877,125,"Action, Comedy, Horror, Supernatural","MADHOUSE, Imagin, Lantis, Sentai Filmworks, Index",MANGA,SPRING,2007-4-13,2007-9-28
2142,Blue Dragon,,51.0,FINISHED,60.0,9623,103,"Adventure, Comedy, Fantasy, Supernatural","Studio Pierrot, Viz Media, Pony Canyon",VIDEO_GAME,SPRING,2007-4-7,2008-3-29
2150,Tanoshii Moomin Ikka,Moomin,78.0,FINISHED,77.0,8062,449,"Adventure, Comedy, Fantasy, Slice of Life","Telescreen BV, TV Tokyo",OTHER,SPRING,1990-4-12,1991-10-3
2151,Nils no Fushigi na Tabi,The Wonderful Adventures of Nils Holgersson,52.0,FINISHED,65.0,1878,25,"Adventure, Fantasy","Studio Pierrot, Gakken",OTHER,WINTER,1980-1-8,1981-3-17
2152,Oh! Edo Rocket,Oh! Edo Rocket,26.0,FINISHED,66.0,2520,22,"Comedy, Drama, Fantasy, Sci-Fi","MADHOUSE, Funimation, Sunny Side Up, Index",OTHER,SPRING,2007-4-4,2007-9-26
2153,Saint Beast: Kouin Jojishi Tenshi Tan,,13.0,FINISHED,55.0,1030,9,Fantasy,"Avex Entertainment, Lantis, Tokyo Kids, Marvelous",,SPRING,2007-4-4,2007-6-27
2155,Kono Aozora ni Yakusoku wo: Youkoso Tsugumi Ryou e,,13.0,FINISHED,56.0,3513,11,"Drama, Slice of Life",Artland,VISUAL_NOVEL,SPRING,2007-4-4,2007-6-27
2156,Bakugan Battle Brawlers,,52.0,FINISHED,61.0,23387,349,"Action, Fantasy","TMS Entertainment, Warner Bros. Japan, Nelvana",ORIGINAL,SPRING,2007-4-5,2008-3-27
2157,Koutetsushin Jeeg,,13.0,FINISHED,66.0,2141,25,"Mecha, Sci-Fi","Actas, Dynamic Planning, KYORAKU",ORIGINAL,SPRING,2007-4-5,2007-7-12
2158,Terra e... (TV),Toward the Terra (TV),24.0,FINISHED,75.0,12479,195,"Action, Drama, Sci-Fi","Aniplex, Tokyo Kids, Mainichi Broadcasting System, SKY Perfect Well Think, Bandai Entertainment, Minami Machi Bugyousho",MANGA,SPRING,2007-4-7,2007-9-22
2159,Ookiku Furikabutte,Big Windup!,25.0,FINISHED,76.0,19865,496,"Comedy, Sports","A-1 Pictures, TBS, Aniplex, Mainichi Broadcasting System, Movic, Kodansha",MANGA,SPRING,2007-4-13,2007-9-28
2161,SKULL MAN,The Skull Man,13.0,FINISHED,62.0,6239,30,"Action, Mystery","bones, diomedéa, Sentai Filmworks",MANGA,SPRING,2007-4-29,2007-7-22
2162,Koutetsu Sangokushi,,25.0,FINISHED,52.0,1240,4,Adventure,"Picture Magic, NAS",,SPRING,2007-4-6,2007-9-28
2164,Dennou Coil,Den-noh Coil,26.0,FINISHED,77.0,35720,700,"Adventure, Comedy, Drama, Mystery, Sci-Fi","MADHOUSE, NHK Enterprises, Tokuma Shoten, Bandai Visual, Maiden Japan",ORIGINAL,SPRING,2007-5-12,2007-12-1
2165,Gegege no Kitarou (2007),,100.0,FINISHED,68.0,1483,12,"Comedy, Fantasy, Horror",Toei Animation,MANGA,SPRING,2007-4-1,2009-3-29
